time (UTC),latitude (degrees_north),BEUTI (mmol m-1 s-1)
2023-08-15T00:00:00Z,46.0,2.191
2023-08-15T00:00:00Z,47.0,1.166
2023-09-15T00:00:00Z,31.0,1.031
2023-09-15T00:00:00Z,32.0,0.207
2023-09-15T00:00:00Z,33.0,0.032
2023-09-15T00:00:00Z,34.0,0.21
2023-09-15T00:00:00Z,35.0,0.712
2023-09-15T00:00:00Z,36.0,1.317
2023-09-15T00:00:00Z,37.0,1.716
2023-09-15T00:00:00Z,38.0,2.772
2023-09-15T00:00:00Z,39.0,8.066
2023-09-15T00:00:00Z,40.0,7.739
2023-09-15T00:00:00Z,41.0,5.2
2023-09-15T00:00:00Z,42.0,2.286
2023-09-15T00:00:00Z,43.0,0.766
2023-09-15T00:00:00Z,44.0,2.406
2023-09-15T00:00:00Z,45.0,0.711
2023-09-15T00:00:00Z,46.0,2.007
2023-09-15T00:00:00Z,47.0,0.449
2023-10-15T00:00:00Z,31.0,0.835
2023-10-15T00:00:00Z,32.0,0.28
2023-10-15T00:00:00Z,33.0,0.047
2023-10-15T00:00:00Z,34.0,0.291
2023-10-15T00:00:00Z,35.0,1.083
2023-10-15T00:00:00Z,36.0,1.456
2023-10-15T00:00:00Z,37.0,1.159
2023-10-15T00:00:00Z,38.0,1.459
2023-10-15T00:00:00Z,39.0,3.842
2023-10-15T00:00:00Z,40.0,4.029
2023-10-15T00:00:00Z,41.0,2.806
2023-10-15T00:00:00Z,42.0,2.613
2023-10-15T00:00:00Z,43.0,0.498
2023-10-15T00:00:00Z,44.0,0.055
2023-10-15T00:00:00Z,45.0,0.032
2023-10-15T00:00:00Z,46.0,0.009
2023-10-15T00:00:00Z,47.0,0.0
2023-11-15T00:00:00Z,31.0,0.155
2023-11-15T00:00:00Z,32.0,0.12
2023-11-15T00:00:00Z,33.0,0.016
2023-11-15T00:00:00Z,34.0,0.018
2023-11-15T00:00:00Z,35.0,0.137
2023-11-15T00:00:00Z,36.0,0.328
2023-11-15T00:00:00Z,37.0,0.256
2023-11-15T00:00:00Z,38.0,-0.391
2023-11-15T00:00:00Z,39.0,-0.005
2023-11-15T00:00:00Z,40.0,0.298
2023-11-15T00:00:00Z,41.0,0.368
2023-11-15T00:00:00Z,42.0,-0.143
2023-11-15T00:00:00Z,43.0,-0.476
2023-11-15T00:00:00Z,44.0,-0.106
2023-11-15T00:00:00Z,45.0,-0.005
2023-11-15T00:00:00Z,46.0,0.026
2023-11-15T00:00:00Z,47.0,0.027
2023-12-15T00:00:00Z,31.0,0.171
2023-12-15T00:00:00Z,32.0,0.091
2023-12-15T00:00:00Z,33.0,0.009
2023-12-15T00:00:00Z,34.0,0.144
2023-12-15T00:00:00Z,35.0,0.548
2023-12-15T00:00:00Z,36.0,0.742
2023-12-15T00:00:00Z,37.0,0.301
2023-12-15T00:00:00Z,38.0,-0.513
2023-12-15T00:00:00Z,39.0,-1.088
2023-12-15T00:00:00Z,40.0,-1.687
2023-12-15T00:00:00Z,41.0,-3.143
2023-12-15T00:00:00Z,42.0,-3.465
2023-12-15T00:00:00Z,43.0,-4.05
2023-12-15T00:00:00Z,44.0,-1.734
2023-12-15T00:00:00Z,45.0,-0.973
2023-12-15T00:00:00Z,46.0,-1.331
2023-12-15T00:00:00Z,47.0,-0.751
2024-01-15T00:00:00Z,31.0,0.862
2024-01-15T00:00:00Z,32.0,0.486
2024-01-15T00:00:00Z,33.0,0.309
2024-01-15T00:00:00Z,34.0,0.8
2024-01-15T00:00:00Z,35.0,1.222
2024-01-15T00:00:00Z,36.0,1.073
2024-01-15T00:00:00Z,37.0,-0.133
2024-01-15T00:00:00Z,38.0,0.249
2024-01-15T00:00:00Z,39.0,-1.757
2024-01-15T00:00:00Z,40.0,-2.027
2024-01-15T00:00:00Z,41.0,-5.245
2024-01-15T00:00:00Z,42.0,-3.506
2024-01-15T00:00:00Z,43.0,-5.993
2024-01-15T00:00:00Z,44.0,-2.756
2024-01-15T00:00:00Z,45.0,-2.231
2024-01-15T00:00:00Z,46.0,-3.749
2024-01-15T00:00:00Z,47.0,-0.036
2024-02-15T00:00:00Z,31.0,1.044
2024-02-15T00:00:00Z,32.0,0.44
2024-02-15T00:00:00Z,33.0,0.272
2024-02-15T00:00:00Z,34.0,0.35
2024-02-15T00:00:00Z,35.0,0.18
2024-02-15T00:00:00Z,36.0,0.365
2024-02-15T00:00:00Z,37.0,-0.402
2024-02-15T00:00:00Z,38.0,0.319
2024-02-15T00:00:00Z,39.0,-0.353
2024-02-15T00:00:00Z,40.0,-0.782
2024-02-15T00:00:00Z,41.0,-2.398
2024-02-15T00:00:00Z,42.0,-3.146
2024-02-15T00:00:00Z,43.0,-3.868
2024-02-15T00:00:00Z,44.0,-3.327
2024-02-15T00:00:00Z,45.0,-0.791
2024-02-15T00:00:00Z,46.0,-2.152
2024-02-15T00:00:00Z,47.0,-0.493
2024-03-15T00:00:00Z,31.0,2.649
2024-03-15T00:00:00Z,32.0,1.007
2024-03-15T00:00:00Z,33.0,1.027
2024-03-15T00:00:00Z,34.0,2.424
2024-03-15T00:00:00Z,35.0,3.214
2024-03-15T00:00:00Z,36.0,3.081
2024-03-15T00:00:00Z,37.0,1.466
2024-03-15T00:00:00Z,38.0,1.193
2024-03-15T00:00:00Z,39.0,2.148
2024-03-15T00:00:00Z,40.0,1.397
2024-03-15T00:00:00Z,41.0,-0.268
2024-03-15T00:00:00Z,42.0,-0.279
2024-03-15T00:00:00Z,43.0,-1.201
2024-03-15T00:00:00Z,44.0,-1.326
2024-03-15T00:00:00Z,45.0,-1.758
2024-03-15T00:00:00Z,46.0,-1.036
2024-03-15T00:00:00Z,47.0,-0.12
2024-04-15T00:00:00Z,31.0,3.822
2024-04-15T00:00:00Z,32.0,1.496
2024-04-15T00:00:00Z,33.0,1.791
2024-04-15T00:00:00Z,34.0,6.664
2024-04-15T00:00:00Z,35.0,11.233
2024-04-15T00:00:00Z,36.0,11.847
2024-04-15T00:00:00Z,37.0,9.559
2024-04-15T00:00:00Z,38.0,12.312
2024-04-15T00:00:00Z,39.0,15.411
2024-04-15T00:00:00Z,40.0,14.41
2024-04-15T00:00:00Z,41.0,10.997
2024-04-15T00:00:00Z,42.0,11.662
2024-04-15T00:00:00Z,43.0,6.681
2024-04-15T00:00:00Z,44.0,3.292
2024-04-15T00:00:00Z,45.0,1.898
2024-04-15T00:00:00Z,46.0,1.381
2024-04-15T00:00:00Z,47.0,1.559
2024-05-15T00:00:00Z,31.0,4.113
2024-05-15T00:00:00Z,32.0,1.687
2024-05-15T00:00:00Z,33.0,1.636
2024-05-15T00:00:00Z,34.0,10.657
2024-05-15T00:00:00Z,35.0,18.124
2024-05-15T00:00:00Z,36.0,20.628
2024-05-15T00:00:00Z,37.0,19.969
2024-05-15T00:00:00Z,38.0,23.185
2024-05-15T00:00:00Z,39.0,41.077
2024-05-15T00:00:00Z,40.0,38.993
2024-05-15T00:00:00Z,41.0,30.88
2024-05-15T00:00:00Z,42.0,28.498
2024-05-15T00:00:00Z,43.0,13.014
2024-05-15T00:00:00Z,44.0,4.487
2024-05-15T00:00:00Z,45.0,2.621
2024-05-15T00:00:00Z,46.0,0.806
2024-05-15T00:00:00Z,47.0,2.144
2024-06-15T00:00:00Z,31.0,2.882
2024-06-15T00:00:00Z,32.0,1.061
2024-06-15T00:00:00Z,33.0,2.942
2024-06-15T00:00:00Z,34.0,10.962
2024-06-15T00:00:00Z,35.0,14.45
2024-06-15T00:00:00Z,36.0,19.864
2024-06-15T00:00:00Z,37.0,18.786
2024-06-15T00:00:00Z,38.0,24.049
2024-06-15T00:00:00Z,39.0,43.13
2024-06-15T00:00:00Z,40.0,37.999
2024-06-15T00:00:00Z,41.0,23.86
2024-06-15T00:00:00Z,42.0,23.4
2024-06-15T00:00:00Z,43.0,10.19
2024-06-15T00:00:00Z,44.0,4.92
2024-06-15T00:00:00Z,45.0,2.432
2024-06-15T00:00:00Z,46.0,0.885
2024-06-15T00:00:00Z,47.0,1.378
2024-07-15T00:00:00Z,31.0,1.173
2024-07-15T00:00:00Z,32.0,0.527
2024-07-15T00:00:00Z,33.0,1.07
2024-07-15T00:00:00Z,34.0,5.267
2024-07-15T00:00:00Z,35.0,6.968
2024-07-15T00:00:00Z,36.0,9.373
2024-07-15T00:00:00Z,37.0,7.679
2024-07-15T00:00:00Z,38.0,11.012
2024-07-15T00:00:00Z,39.0,21.777
2024-07-15T00:00:00Z,40.0,25.786
2024-07-15T00:00:00Z,41.0,16.675
2024-07-15T00:00:00Z,42.0,23.081
2024-07-15T00:00:00Z,43.0,12.924
2024-07-15T00:00:00Z,44.0,10.126
2024-07-15T00:00:00Z,45.0,5.377
2024-07-15T00:00:00Z,46.0,4.925
2024-07-15T00:00:00Z,47.0,4.325
2024-08-15T00:00:00Z,31.0,0.86
2024-08-15T00:00:00Z,32.0,0.284
2024-08-15T00:00:00Z,33.0,0.407
2024-08-15T00:00:00Z,34.0,4.756
2024-08-15T00:00:00Z,35.0,7.853
2024-08-15T00:00:00Z,36.0,10.667
2024-08-15T00:00:00Z,37.0,9.49
2024-08-15T00:00:00Z,38.0,9.425
2024-08-15T00:00:00Z,39.0,9.825
2024-08-15T00:00:00Z,40.0,7.793
2024-08-15T00:00:00Z,41.0,9.917
2024-08-15T00:00:00Z,42.0,8.198
2024-08-15T00:00:00Z,43.0,3.247
2024-08-15T00:00:00Z,44.0,3.094
2024-08-15T00:00:00Z,45.0,1.5
2024-08-15T00:00:00Z,46.0,1.311
2024-08-15T00:00:00Z,47.0,1.192
2024-09-15T00:00:00Z,31.0,0.971
2024-09-15T00:00:00Z,32.0,0.2
2024-09-15T00:00:00Z,33.0,0.177
2024-09-15T00:00:00Z,34.0,2.25
2024-09-15T00:00:00Z,35.0,3.378
2024-09-15T00:00:00Z,36.0,5.16
2024-09-15T00:00:00Z,37.0,5.405
2024-09-15T00:00:00Z,38.0,7.793
2024-09-15T00:00:00Z,39.0,10.85
2024-09-15T00:00:00Z,40.0,14.903
2024-09-15T00:00:00Z,41.0,14.395
2024-09-15T00:00:00Z,42.0,14.111
2024-09-15T00:00:00Z,43.0,5.111
2024-09-15T00:00:00Z,44.0,3.132
2024-09-15T00:00:00Z,45.0,2.057
2024-09-15T00:00:00Z,46.0,1.758
2024-09-15T00:00:00Z,47.0,1.386
2024-10-15T00:00:00Z,31.0,0.846
2024-10-15T00:00:00Z,32.0,0.259
2024-10-15T00:00:00Z,33.0,0.185
2024-10-15T00:00:00Z,34.0,1.134
2024-10-15T00:00:00Z,35.0,2.185
2024-10-15T00:00:00Z,36.0,3.472
2024-10-15T00:00:00Z,37.0,3.202
2024-10-15T00:00:00Z,38.0,3.527
2024-10-15T00:00:00Z,39.0,5.092
2024-10-15T00:00:00Z,40.0,6.252
2024-10-15T00:00:00Z,41.0,5.794
2024-10-15T00:00:00Z,42.0,5.604
2024-10-15T00:00:00Z,43.0,1.192
2024-10-15T00:00:00Z,44.0,0.086
2024-10-15T00:00:00Z,45.0,0.592
2024-10-15T00:00:00Z,46.0,0.422
2024-10-15T00:00:00Z,47.0,0.146
2024-11-15T00:00:00Z,31.0,1.51
2024-11-15T00:00:00Z,32.0,0.769
2024-11-15T00:00:00Z,33.0,0.27
2024-11-15T00:00:00Z,34.0,1.526
2024-11-15T00:00:00Z,35.0,4.055
2024-11-15T00:00:00Z,36.0,3.794
2024-11-15T00:00:00Z,37.0,1.633
2024-11-15T00:00:00Z,38.0,1.098
2024-11-15T00:00:00Z,39.0,1.352
2024-11-15T00:00:00Z,40.0,0.123
2024-11-15T00:00:00Z,41.0,-3.18
2024-11-15T00:00:00Z,42.0,-3.141
2024-11-15T00:00:00Z,43.0,-3.211
2024-11-15T00:00:00Z,44.0,-1.209
2024-11-15T00:00:00Z,45.0,-1.377
2024-11-15T00:00:00Z,46.0,-0.363
2024-11-15T00:00:00Z,47.0,-0.202
2024-12-15T00:00:00Z,31.0,1.846
2024-12-15T00:00:00Z,32.0,1.121
2024-12-15T00:00:00Z,33.0,0.398
2024-12-15T00:00:00Z,34.0,1.265
2024-12-15T00:00:00Z,35.0,2.05
2024-12-15T00:00:00Z,36.0,1.472
2024-12-15T00:00:00Z,37.0,0.336
2024-12-15T00:00:00Z,38.0,0.64
2024-12-15T00:00:00Z,39.0,-1.12
2024-12-15T00:00:00Z,40.0,-1.93
2024-12-15T00:00:00Z,41.0,-4.856
2024-12-15T00:00:00Z,42.0,-4.449
2024-12-15T00:00:00Z,43.0,-9.157
2024-12-15T00:00:00Z,44.0,-3.644
2024-12-15T00:00:00Z,45.0,-6.375
2024-12-15T00:00:00Z,46.0,-2.337
2024-12-15T00:00:00Z,47.0,-0.712
2025-01-15T00:00:00Z,31.0,0.971
2025-01-15T00:00:00Z,32.0,0.903
2025-01-15T00:00:00Z,33.0,0.44
2025-01-15T00:00:00Z,34.0,-0.191
2025-01-15T00:00:00Z,35.0,2.828
2025-01-15T00:00:00Z,36.0,4.032
2025-01-15T00:00:00Z,37.0,1.533
2025-01-15T00:00:00Z,38.0,2.341
2025-01-15T00:00:00Z,39.0,3.423
2025-01-15T00:00:00Z,40.0,5.921
2025-01-15T00:00:00Z,41.0,3.771
2025-01-15T00:00:00Z,42.0,7.384
2025-01-15T00:00:00Z,43.0,3.25
2025-01-15T00:00:00Z,44.0,3.522
2025-01-15T00:00:00Z,45.0,0.105
2025-01-15T00:00:00Z,46.0,-0.441
2025-01-15T00:00:00Z,47.0,2.902
2025-02-15T00:00:00Z,31.0,2.581
2025-02-15T00:00:00Z,32.0,1.679
2025-02-15T00:00:00Z,33.0,1.572
2025-02-15T00:00:00Z,34.0,3.78
2025-02-15T00:00:00Z,35.0,6.859
2025-02-15T00:00:00Z,36.0,6.105
2025-02-15T00:00:00Z,37.0,0.241
2025-02-15T00:00:00Z,38.0,2.209
2025-02-15T00:00:00Z,39.0,3.229
2025-02-15T00:00:00Z,40.0,0.514
2025-02-15T00:00:00Z,41.0,-6.674
2025-02-15T00:00:00Z,42.0,-6.712
2025-02-15T00:00:00Z,43.0,-5.797
2025-02-15T00:00:00Z,44.0,-5.803
2025-02-15T00:00:00Z,45.0,-7.694
2025-02-15T00:00:00Z,46.0,-1.728
2025-02-15T00:00:00Z,47.0,-4.116
2025-03-15T00:00:00Z,31.0,5.72
2025-03-15T00:00:00Z,32.0,3.217
2025-03-15T00:00:00Z,33.0,4.938
2025-03-15T00:00:00Z,34.0,7.378
2025-03-15T00:00:00Z,35.0,7.694
2025-03-15T00:00:00Z,36.0,6.9
2025-03-15T00:00:00Z,37.0,2.521
2025-03-15T00:00:00Z,38.0,2.25
2025-03-15T00:00:00Z,39.0,2.472
2025-03-15T00:00:00Z,40.0,-1.816
2025-03-15T00:00:00Z,41.0,-5.482
2025-03-15T00:00:00Z,42.0,-3.45
2025-03-15T00:00:00Z,43.0,-8.234
2025-03-15T00:00:00Z,44.0,-3.582
2025-03-15T00:00:00Z,45.0,-7.427
2025-03-15T00:00:00Z,46.0,-0.771
2025-03-15T00:00:00Z,47.0,-3.872
